timestamp,household_id,voltage,usage_kwh,device_status,region
2025-05-06 00:30:00,HH005,227.77,0.35,ON,North
2025-05-06 00:30:00,HH006,229.53,0.442,ON,North
2025-05-06 00:30:00,HH007,229.17,0.043,ON,East
2025-05-06 00:30:00,HH008,227.6,0.05,ON,South
2025-05-06 00:30:00,HH009,233.73,0.135,ON,West
2025-05-06 00:40:00,HH000,229.65,0.063,ON,North
2025-05-06 00:40:00,HH001,226.41,0.19,ON,East
2025-05-06 00:40:00,HH002,229.3,0.223,ON,South
2025-05-06 00:40:00,HH003,226.72,0.151,ON,West
2025-05-06 00:40:00,HH004,230.42,0.248,ON,North
2025-05-06 00:40:00,HH005,234.09,0.071,OFF,North
2025-05-06 00:40:00,HH006,228.89,0.086,ON,East
2025-05-06 00:40:00,HH007,227.01,0.342,OFF,South
2025-05-06 00:40:00,HH008,229.39,0.056,ON,West
2025-05-06 00:40:00,HH009,229.05,0.232,ON,East
2025-05-06 00:50:00,HH000,235.1,0.335,ON,East
2025-05-06 00:50:00,HH001,227.23,0.202,ON,West
2025-05-06 00:50:00,HH002,229.28,0.257,ON,West
2025-05-06 00:50:00,HH003,234.79,0.097,OFF,East
2025-05-06 00:50:00,HH004,234.6,0.313,ON,West
2025-05-06 00:50:00,HH005,228.63,0.989,ON,South
2025-05-06 00:50:00,HH006,226.47,0.236,ON,East
2025-05-06 00:50:00,HH007,230.81,0.358,ON,North
2025-05-06 00:50:00,HH008,231.65,0.177,ON,North
2025-05-06 00:50:00,HH009,228.81,0.122,ON,North
2025-05-06 01:00:00,HH000,227.53,0.07,ON,South
2025-05-06 01:00:00,HH001,229.48,0.241,OFF,West
2025-05-06 01:00:00,HH002,230.65,0.179,ON,South
2025-05-06 01:00:00,HH003,234.3,0.172,ON,East
2025-05-06 01:00:00,HH004,226.9,0.079,ON,North
2025-05-06 01:00:00,HH005,231.71,0.254,OFF,East
2025-05-06 01:00:00,HH006,226.88,0.366,ON,East
2025-05-06 01:00:00,HH007,229.13,0.339,ON,West
2025-05-06 01:00:00,HH008,228.39,0.734,ON,North
2025-05-06 01:00:00,HH009,233.67,0.582,OFF,West
2025-05-06 01:10:00,HH000,227.72,0.047,ON,South
2025-05-06 01:10:00,HH001,230.6,0.06,ON,South
2025-05-06 01:10:00,HH002,230.01,0.022,ON,West
2025-05-06 01:10:00,HH003,229.02,0.047,OFF,North
2025-05-06 01:10:00,HH004,227.24,0.131,ON,East
2025-05-06 01:10:00,HH005,228.41,0.141,OFF,South
2025-05-06 01:10:00,HH006,224.12,0.918,ON,East
2025-05-06 01:10:00,HH007,233.16,0.081,ON,North
2025-05-06 01:10:00,HH008,227.64,0.133,ON,West
2025-05-06 01:10:00,HH009,232.78,0.185,ON,East
2025-05-06 01:20:00,HH000,233.01,0.066,ON,South
2025-05-06 01:20:00,HH001,232.18,0.077,ON,North
2025-05-06 01:20:00,HH002,228.65,0.072,ON,East
2025-05-06 01:20:00,HH003,227.27,0.006,ON,East
2025-05-06 01:20:00,HH004,225.8,0.216,ON,West
2025-05-06 01:20:00,HH005,233.28,0.315,ON,North
2025-05-06 01:20:00,HH006,228.11,0.071,ON,East
2025-05-06 01:20:00,HH007,225.95,0.077,OFF,East
2025-05-06 01:20:00,HH008,231.27,0.418,ON,West
2025-05-06 01:20:00,HH009,229.75,0.113,ON,East
2025-05-06 01:30:00,HH000,233.92,0.077,ON,South
2025-05-06 01:30:00,HH001,227.49,0.143,ON,South
2025-05-06 01:30:00,HH002,238.13,0.388,ON,East
2025-05-06 01:30:00,HH003,233.09,0.111,ON,East
2025-05-06 01:30:00,HH004,227.8,0.18,ON,North
2025-05-06 01:30:00,HH005,226.03,0.429,ON,South
2025-05-06 01:30:00,HH006,233.7,0.364,ON,South
2025-05-06 01:30:00,HH007,234.6,0.011,ON,South
2025-05-06 01:30:00,HH008,231.68,0.096,ON,West
2025-05-06 01:30:00,HH009,227.86,0.1,ON,South
2025-05-06 01:40:00,HH000,234.43,0.429,ON,South
2025-05-06 01:40:00,HH001,225.35,0.059,OFF,South
2025-05-06 01:40:00,HH002,228.68,0.477,ON,North
2025-05-06 01:40:00,HH003,233.11,0.141,ON,West
2025-05-06 01:40:00,HH004,231.73,0.212,ON,North
2025-05-06 01:40:00,HH005,230.43,0.059,ON,West
2025-05-06 01:40:00,HH006,233.02,0.255,ON,East
2025-05-06 01:40:00,HH007,225.81,0.233,ON,East
2025-05-06 01:40:00,HH008,225.1,0.073,ON,South
2025-05-06 01:40:00,HH009,234.3,0.175,ON,East
2025-05-06 01:50:00,HH000,228.99,0.058,OFF,North
2025-05-06 01:50:00,HH001,228.08,0.389,ON,East
2025-05-06 01:50:00,HH002,229.57,0.038,ON,South
2025-05-06 01:50:00,HH003,225.64,0.139,ON,North
2025-05-06 01:50:00,HH004,232.27,0.126,ON,West
2025-05-06 01:50:00,HH005,225.76,0.343,ON,South
2025-05-06 01:50:00,HH006,229.14,0.073,ON,East
2025-05-06 01:50:00,HH007,228.36,0.055,ON,North
2025-05-06 01:50:00,HH008,226.69,0.582,ON,East
2025-05-06 01:50:00,HH009,229.5,0.251,ON,West
2025-05-06 02:00:00,HH000,232.79,0.075,ON,North
2025-05-06 02:00:00,HH001,229.82,0.272,OFF,East
2025-05-06 02:00:00,HH002,236.53,0.068,ON,North
2025-05-06 02:00:00,HH003,231.26,0.042,ON,South
2025-05-06 02:00:00,HH004,233.16,0.516,ON,West
2025-05-06 02:00:00,HH005,225.91,0.192,OFF,North
2025-05-06 02:00:00,HH006,228.19,0.487,ON,North
2025-05-06 02:00:00,HH007,228.1,0.107,ON,East
2025-05-06 02:00:00,HH008,230.97,0.072,ON,South
2025-05-06 02:00:00,HH009,228.63,0.032,ON,South
2025-05-06 02:10:00,HH000,235.27,0.045,ON,West
2025-05-06 02:10:00,HH001,229.53,0.026,ON,East
2025-05-06 02:10:00,HH002,233.4,0.199,ON,North
2025-05-06 02:10:00,HH003,228.53,0.535,ON,North
2025-05-06 02:10:00,HH004,228.85,0.257,ON,West
2025-05-06 02:10:00,HH005,229.8,0.226,ON,South
2025-05-06 02:10:00,HH006,228.47,0.034,ON,South
2025-05-06 02:10:00,HH007,234.85,0.006,ON,South
2025-05-06 02:10:00,HH008,225.7,0.088,OFF,East
2025-05-06 02:10:00,HH009,234.06,0.329,ON,South
2025-05-06 02:20:00,HH000,233.56,0.102,ON,East
2025-05-06 02:20:00,HH001,228.19,0.06,ON,South
2025-05-06 02:20:00,HH002,230.07,0.297,ON,South
2025-05-06 02:20:00,HH003,229.37,0.116,ON,West
2025-05-06 02:20:00,HH004,229.42,0.067,ON,South
2025-05-06 02:20:00,HH005,227.28,0.147,ON,North
2025-05-06 02:20:00,HH006,231.19,0.562,ON,North
2025-05-06 02:20:00,HH007,228.06,0.293,ON,East
2025-05-06 02:20:00,HH008,229.0,0.609,ON,East
2025-05-06 02:20:00,HH009,226.22,0.108,ON,South
2025-05-06 02:30:00,HH000,228.99,0.198,ON,East
2025-05-06 02:30:00,HH001,227.04,0.151,OFF,North
2025-05-06 02:30:00,HH002,226.94,0.025,ON,West
2025-05-06 02:30:00,HH003,231.39,0.016,ON,North
2025-05-06 02:30:00,HH004,229.17,0.217,OFF,East
2025-05-06 02:30:00,HH005,231.35,0.036,ON,West
2025-05-06 02:30:00,HH006,231.66,0.489,ON,East
2025-05-06 02:30:00,HH007,229.36,0.047,ON,North
2025-05-06 02:30:00,HH008,227.87,0.117,OFF,South
2025-05-06 02:30:00,HH009,227.09,0.073,ON,South
2025-05-06 02:40:00,HH000,225.25,0.025,ON,North
2025-05-06 02:40:00,HH001,229.67,0.044,ON,North
2025-05-06 02:40:00,HH002,234.91,0.177,ON,West
2025-05-06 02:40:00,HH003,230.76,0.046,ON,West
2025-05-06 02:40:00,HH004,232.06,0.035,ON,South
2025-05-06 02:40:00,HH005,229.95,0.058,ON,South
2025-05-06 02:40:00,HH006,226.39,0.161,ON,North
2025-05-06 02:40:00,HH007,231.84,0.141,ON,West
2025-05-06 02:40:00,HH008,226.15,0.338,ON,South
2025-05-06 02:40:00,HH009,229.36,0.041,ON,West
2025-05-06 02:50:00,HH000,227.66,0.064,ON,North
2025-05-06 02:50:00,HH001,231.81,0.216,OFF,South
2025-05-06 02:50:00,HH002,230.71,0.22,ON,North
2025-05-06 02:50:00,HH003,230.77,0.033,OFF,South
2025-05-06 02:50:00,HH004,229.98,0.244,ON,East
2025-05-06 02:50:00,HH005,229.67,0.106,ON,North
2025-05-06 02:50:00,HH006,231.36,0.403,ON,East
2025-05-06 02:50:00,HH007,234.51,0.327,ON,South
2025-05-06 02:50:00,HH008,231.09,0.044,ON,West
2025-05-06 02:50:00,HH009,232.77,0.214,ON,South
2025-05-06 03:00:00,HH000,225.5,0.074,ON,South
2025-05-06 03:00:00,HH001,233.52,0.209,ON,South
2025-05-06 03:00:00,HH002,229.28,0.091,ON,West
2025-05-06 03:00:00,HH003,231.34,0.053,OFF,North
2025-05-06 03:00:00,HH004,234.28,0.153,ON,South
2025-05-06 03:00:00,HH005,233.86,0.074,OFF,East
2025-05-06 03:00:00,HH006,230.8,0.109,ON,West
2025-05-06 03:00:00,HH007,227.78,0.071,OFF,West
2025-05-06 03:00:00,HH008,229.83,0.042,OFF,East
2025-05-06 03:00:00,HH009,235.88,0.511,ON,West
2025-05-06 03:10:00,HH000,229.04,0.006,ON,South
2025-05-06 03:10:00,HH001,225.77,0.115,ON,South
2025-05-06 03:10:00,HH002,225.8,0.215,ON,West
2025-05-06 03:10:00,HH003,225.54,0.536,ON,East
2025-05-06 03:10:00,HH004,228.62,1.252,ON,South
2025-05-06 03:10:00,HH005,223.66,0.153,OFF,South
2025-05-06 03:10:00,HH006,231.12,0.893,ON,North
2025-05-06 03:10:00,HH007,226.04,0.061,ON,West
2025-05-06 03:10:00,HH008,230.72,0.423,OFF,North
2025-05-06 03:10:00,HH009,229.1,0.064,ON,South
2025-05-06 03:20:00,HH000,226.99,0.412,ON,South
2025-05-06 03:20:00,HH001,230.35,0.223,ON,East
2025-05-06 03:20:00,HH002,234.03,0.219,ON,South
2025-05-06 03:20:00,HH003,232.71,0.115,ON,North
2025-05-06 03:20:00,HH004,227.7,0.541,ON,West
2025-05-06 03:20:00,HH005,229.28,0.104,ON,West
2025-05-06 03:20:00,HH006,230.55,0.546,ON,East
2025-05-06 03:20:00,HH007,227.31,0.049,ON,West
2025-05-06 03:20:00,HH008,229.9,0.322,ON,North
2025-05-06 03:20:00,HH009,226.99,0.261,OFF,South
2025-05-06 03:30:00,HH000,235.33,0.172,ON,South
2025-05-06 03:30:00,HH001,236.16,0.016,OFF,North
2025-05-06 03:30:00,HH002,228.88,0.055,ON,East
2025-05-06 03:30:00,HH003,235.6,0.093,ON,North
2025-05-06 03:30:00,HH004,229.18,0.053,ON,West
2025-05-06 03:30:00,HH005,228.83,0.247,ON,East
2025-05-06 03:30:00,HH006,230.84,0.02,ON,East
2025-05-06 03:30:00,HH007,226.98,0.019,ON,West
2025-05-06 03:30:00,HH008,230.48,0.382,OFF,West
2025-05-06 03:30:00,HH009,231.57,0.026,ON,South
2025-05-06 03:40:00,HH000,230.68,0.463,ON,North
2025-05-06 03:40:00,HH001,228.43,0.186,ON,North
2025-05-06 03:40:00,HH002,228.7,0.093,OFF,South
2025-05-06 03:40:00,HH003,230.81,0.112,ON,South
2025-05-06 03:40:00,HH004,230.06,0.282,ON,North
2025-05-06 03:40:00,HH005,229.93,0.094,ON,East
2025-05-06 03:40:00,HH006,232.08,0.005,ON,North
2025-05-06 03:40:00,HH007,229.52,0.021,OFF,North
2025-05-06 03:40:00,HH008,227.11,0.008,ON,South
2025-05-06 03:40:00,HH009,226.87,0.204,ON,South
2025-05-06 03:50:00,HH000,232.17,0.604,OFF,South
2025-05-06 03:50:00,HH001,230.01,0.114,ON,South
2025-05-06 03:50:00,HH002,223.14,0.064,ON,West
2025-05-06 03:50:00,HH003,233.42,0.268,ON,East
2025-05-06 03:50:00,HH004,230.43,0.001,ON,North
2025-05-06 03:50:00,HH005,230.82,0.197,ON,East
2025-05-06 03:50:00,HH006,227.0,0.457,ON,West
2025-05-06 03:50:00,HH007,229.55,0.074,OFF,East
2025-05-06 03:50:00,HH008,225.17,0.403,OFF,South
2025-05-06 03:50:00,HH009,235.12,0.25,ON,West
2025-05-06 04:00:00,HH000,227.56,0.096,ON,North
2025-05-06 04:00:00,HH001,227.48,0.005,ON,East
2025-05-06 04:00:00,HH002,226.82,0.75,OFF,East
2025-05-06 04:00:00,HH003,228.98,0.157,ON,West
2025-05-06 04:00:00,HH004,228.42,0.145,ON,South
2025-05-06 04:00:00,HH005,231.27,0.102,ON,North
2025-05-06 04:00:00,HH006,233.36,0.029,ON,South
2025-05-06 04:00:00,HH007,230.6,0.191,ON,East
2025-05-06 04:00:00,HH008,226.08,0.21,ON,South
2025-05-06 04:00:00,HH009,231.65,0.068,ON,East
2025-05-06 04:10:00,HH000,230.09,0.121,ON,South
2025-05-06 04:10:00,HH001,225.59,0.116,ON,East
2025-05-06 04:10:00,HH002,229.19,0.06,OFF,East
2025-05-06 04:10:00,HH003,228.99,0.089,ON,South
2025-05-06 04:10:00,HH004,229.21,0.031,OFF,West
2025-05-06 04:10:00,HH005,226.7,0.071,ON,West
2025-05-06 04:10:00,HH006,231.1,0.01,ON,North
2025-05-06 04:10:00,HH007,231.33,0.156,ON,South
2025-05-06 04:10:00,HH008,230.17,0.202,ON,West
2025-05-06 04:10:00,HH009,228.18,0.027,ON,East
2025-05-06 04:20:00,HH000,227.46,0.078,OFF,East
2025-05-06 04:20:00,HH001,232.55,0.08,ON,North
2025-05-06 04:20:00,HH002,229.28,0.424,ON,East
2025-05-06 04:20:00,HH003,228.67,0.012,OFF,East
2025-05-06 04:20:00,HH004,227.28,0.014,ON,North
2025-05-06 04:20:00,HH005,230.52,0.519,ON,West
2025-05-06 04:20:00,HH006,231.33,0.274,OFF,West
2025-05-06 04:20:00,HH007,229.37,0.078,OFF,West
2025-05-06 04:20:00,HH008,225.02,0.112,OFF,West
2025-05-06 04:20:00,HH009,222.79,0.098,ON,East
2025-05-06 04:30:00,HH000,234.55,0.029,ON,East
2025-05-06 04:30:00,HH001,229.4,0.389,ON,South
2025-05-06 04:30:00,HH002,231.47,0.162,ON,South
2025-05-06 04:30:00,HH003,234.31,0.411,ON,South
2025-05-06 04:30:00,HH004,235.15,0.562,OFF,East
2025-05-06 04:30:00,HH005,228.55,0.154,ON,South
2025-05-06 04:30:00,HH006,231.92,0.106,OFF,West
2025-05-06 04:30:00,HH007,235.11,0.109,ON,North
2025-05-06 04:30:00,HH008,228.76,0.229,ON,North
2025-05-06 04:30:00,HH009,229.88,0.167,ON,West
2025-05-06 04:40:00,HH000,227.47,0.692,ON,West
2025-05-06 04:40:00,HH001,233.23,0.654,ON,North
2025-05-06 04:40:00,HH002,232.68,0.403,ON,South
2025-05-06 04:40:00,HH003,228.35,0.056,OFF,East
2025-05-06 04:40:00,HH004,230.38,0.259,ON,East
2025-05-06 04:40:00,HH005,229.2,0.422,OFF,South
2025-05-06 04:40:00,HH006,230.5,0.046,ON,East
2025-05-06 04:40:00,HH007,238.94,0.395,OFF,East
2025-05-06 04:40:00,HH008,228.75,0.023,ON,North
2025-05-06 04:40:00,HH009,230.77,0.033,ON,North
2025-05-06 04:50:00,HH000,232.74,0.074,ON,North
2025-05-06 04:50:00,HH001,230.09,0.327,ON,West
2025-05-06 04:50:00,HH002,231.14,0.044,ON,North
2025-05-06 04:50:00,HH003,231.6,0.076,ON,West
2025-05-06 04:50:00,HH004,224.1,0.368,ON,South
2025-05-06 04:50:00,HH005,228.74,0.095,ON,West
2025-05-06 04:50:00,HH006,225.94,0.4,ON,North
2025-05-06 04:50:00,HH007,229.46,0.455,OFF,East
2025-05-06 04:50:00,HH008,232.49,0.18,ON,East
2025-05-06 04:50:00,HH009,232.7,0.006,ON,North
2025-05-06 05:00:00,HH000,232.61,0.063,OFF,West
2025-05-06 05:00:00,HH001,225.23,0.07,ON,West
2025-05-06 05:00:00,HH002,228.61,0.209,ON,South
2025-05-06 05:00:00,HH003,234.9,0.1,ON,North
2025-05-06 05:00:00,HH004,228.27,0.148,ON,East
2025-05-06 05:00:00,HH005,234.24,0.708,ON,South
2025-05-06 05:00:00,HH006,224.4,0.045,ON,South
2025-05-06 05:00:00,HH007,230.24,0.673,ON,South
2025-05-06 05:00:00,HH008,229.38,0.222,ON,South
2025-05-06 05:00:00,HH009,228.52,0.253,ON,East
2025-05-06 05:10:00,HH000,230.31,0.234,ON,South
2025-05-06 05:10:00,HH001,230.62,0.349,ON,East
2025-05-06 05:10:00,HH002,231.92,0.266,ON,South
2025-05-06 05:10:00,HH003,233.23,0.196,ON,South
2025-05-06 05:10:00,HH004,227.96,0.862,OFF,South
2025-05-06 05:10:00,HH005,224.8,0.176,ON,East
2025-05-06 05:10:00,HH006,224.91,0.001,ON,North
2025-05-06 05:10:00,HH007,235.93,0.05,ON,North
2025-05-06 05:10:00,HH008,233.14,0.588,ON,North
2025-05-06 05:10:00,HH009,227.83,0.143,ON,West
2025-05-06 05:20:00,HH000,229.87,0.085,ON,South
2025-05-06 05:20:00,HH001,223.93,0.257,ON,North
2025-05-06 05:20:00,HH002,231.58,0.07,ON,South
2025-05-06 05:20:00,HH003,224.86,0.064,ON,North
2025-05-06 05:20:00,HH004,231.19,0.34,ON,East
2025-05-06 05:20:00,HH005,234.92,0.014,ON,South
2025-05-06 05:20:00,HH006,232.17,0.166,ON,West
2025-05-06 05:20:00,HH007,231.51,0.131,ON,North
2025-05-06 05:20:00,HH008,227.91,0.268,ON,North
2025-05-06 05:20:00,HH009,231.24,0.028,ON,East
2025-05-06 05:30:00,HH000,231.29,0.073,ON,South
2025-05-06 05:30:00,HH001,227.29,0.01,OFF,South
2025-05-06 05:30:00,HH002,223.44,0.521,ON,South
2025-05-06 05:30:00,HH003,231.95,0.017,ON,West
2025-05-06 05:30:00,HH004,226.54,0.144,ON,West
2025-05-06 05:30:00,HH005,231.46,0.021,ON,South
2025-05-06 05:30:00,HH006,229.77,0.29,ON,South
2025-05-06 05:30:00,HH007,225.44,0.206,ON,South
2025-05-06 05:30:00,HH008,225.59,0.362,ON,West
2025-05-06 05:30:00,HH009,226.78,0.48,ON,West
2025-05-06 05:40:00,HH000,235.36,0.077,ON,South
2025-05-06 05:40:00,HH001,229.78,0.073,ON,North
2025-05-06 05:40:00,HH002,230.73,0.038,OFF,West
2025-05-06 05:40:00,HH003,226.44,0.055,ON,West
2025-05-06 05:40:00,HH004,231.68,0.082,ON,North
2025-05-06 05:40:00,HH005,229.58,0.071,OFF,South
2025-05-06 05:40:00,HH006,226.2,0.399,OFF,South
2025-05-06 05:40:00,HH007,235.29,0.251,ON,West
2025-05-06 05:40:00,HH008,223.34,0.391,ON,East
2025-05-06 05:40:00,HH009,228.41,0.005,ON,East
2025-05-06 05:50:00,HH000,232.33,0.427,ON,West
2025-05-06 05:50:00,HH001,229.73,0.309,ON,West
2025-05-06 05:50:00,HH002,225.31,0.041,OFF,West
2025-05-06 05:50:00,HH003,232.71,0.038,ON,South
2025-05-06 05:50:00,HH004,223.1,0.0,ON,East
2025-05-06 05:50:00,HH005,228.95,0.148,ON,West
2025-05-06 05:50:00,HH006,237.84,0.049,OFF,North
2025-05-06 05:50:00,HH007,233.57,0.025,OFF,South
2025-05-06 05:50:00,HH008,229.34,0.019,OFF,West
2025-05-06 05:50:00,HH009,230.22,0.413,ON,West
2025-05-06 06:00:00,HH000,225.88,0.004,ON,East
2025-05-06 06:00:00,HH001,229.66,1.035,OFF,North
2025-05-06 06:00:00,HH002,229.49,0.04,ON,West
2025-05-06 06:00:00,HH003,233.62,0.035,ON,East
2025-05-06 06:00:00,HH004,230.72,0.319,ON,East
2025-05-06 06:00:00,HH005,228.19,0.147,ON,West
2025-05-06 06:00:00,HH006,227.96,0.436,ON,West
2025-05-06 06:00:00,HH007,235.39,0.067,ON,North
2025-05-06 06:00:00,HH008,228.61,0.249,ON,West
2025-05-06 06:00:00,HH009,228.55,0.396,OFF,West
2025-05-06 06:10:00,HH000,233.01,0.056,ON,North
2025-05-06 06:10:00,HH001,233.62,0.041,ON,North
2025-05-06 06:10:00,HH002,235.43,0.04,OFF,North
2025-05-06 06:10:00,HH003,231.07,0.077,ON,South
2025-05-06 06:10:00,HH004,232.9,0.02,ON,South
2025-05-06 06:10:00,HH005,232.07,0.165,ON,North
2025-05-06 06:10:00,HH006,229.69,0.309,ON,West
2025-05-06 06:10:00,HH007,232.1,0.055,ON,East
2025-05-06 06:10:00,HH008,231.73,0.246,ON,North
2025-05-06 06:10:00,HH009,233.07,0.682,ON,North
2025-05-06 06:20:00,HH000,228.45,0.027,ON,East
2025-05-06 06:20:00,HH001,227.75,0.338,ON,West
2025-05-06 06:20:00,HH002,225.13,0.079,OFF,East
2025-05-06 06:20:00,HH003,234.21,0.022,ON,West
2025-05-06 06:20:00,HH004,227.27,0.006,ON,East
2025-05-06 06:20:00,HH005,229.82,0.087,ON,North
2025-05-06 06:20:00,HH006,230.02,0.32,OFF,North
2025-05-06 06:20:00,HH007,229.81,0.164,ON,South
2025-05-06 06:20:00,HH008,225.07,0.589,ON,South
2025-05-06 06:20:00,HH009,230.12,0.176,ON,South
2025-05-06 06:30:00,HH000,235.17,0.259,ON,West
2025-05-06 06:30:00,HH001,227.51,0.153,ON,East
2025-05-06 06:30:00,HH002,227.47,0.366,ON,North
2025-05-06 06:30:00,HH003,230.36,0.308,ON,North
2025-05-06 06:30:00,HH004,225.68,0.053,ON,South
2025-05-06 06:30:00,HH005,233.24,0.022,ON,West
2025-05-06 06:30:00,HH006,233.14,0.138,ON,North
2025-05-06 06:30:00,HH007,224.49,0.337,ON,South
2025-05-06 06:30:00,HH008,228.77,0.166,ON,North
2025-05-06 06:30:00,HH009,230.94,0.146,ON,West
2025-05-06 06:40:00,HH000,229.35,0.279,OFF,East
2025-05-06 06:40:00,HH001,231.08,0.06,ON,North
2025-05-06 06:40:00,HH002,229.17,0.147,OFF,North
2025-05-06 06:40:00,HH003,225.59,0.128,ON,East
2025-05-06 06:40:00,HH004,228.93,0.17,ON,South
2025-05-06 06:40:00,HH005,229.92,0.318,ON,West
2025-05-06 06:40:00,HH006,228.47,0.148,ON,North
2025-05-06 06:40:00,HH007,238.61,0.368,ON,East
2025-05-06 06:40:00,HH008,226.23,0.135,ON,West
2025-05-06 06:40:00,HH009,229.28,0.121,ON,South
2025-05-06 06:50:00,HH000,227.18,0.052,ON,East
2025-05-06 06:50:00,HH001,227.41,0.068,ON,West
2025-05-06 06:50:00,HH002,221.51,0.011,OFF,North
2025-05-06 06:50:00,HH003,228.61,0.046,ON,North
2025-05-06 06:50:00,HH004,223.96,0.008,ON,East
2025-05-06 06:50:00,HH005,233.17,0.048,ON,East
2025-05-06 06:50:00,HH006,233.62,0.347,ON,East
2025-05-06 06:50:00,HH007,227.56,0.19,OFF,West
2025-05-06 06:50:00,HH008,224.36,0.412,OFF,South
2025-05-06 06:50:00,HH009,230.18,0.021,ON,West
2025-05-06 07:00:00,HH000,224.57,0.048,ON,South
2025-05-06 07:00:00,HH001,229.89,0.039,ON,South
2025-05-06 07:00:00,HH002,227.73,0.237,ON,West
2025-05-06 07:00:00,HH003,230.15,0.1,ON,West
2025-05-06 07:00:00,HH004,222.62,0.038,ON,South
2025-05-06 07:00:00,HH005,230.54,0.076,ON,West
2025-05-06 07:00:00,HH006,232.28,0.108,ON,West
2025-05-06 07:00:00,HH007,231.33,0.281,ON,South
2025-05-06 07:00:00,HH008,230.08,0.124,ON,East
2025-05-06 07:00:00,HH009,235.44,0.117,OFF,North
2025-05-06 07:10:00,HH000,232.64,0.029,ON,East
2025-05-06 07:10:00,HH001,229.44,0.371,ON,South
2025-05-06 07:10:00,HH002,224.24,0.19,ON,North
2025-05-06 07:10:00,HH003,228.4,0.287,ON,West
2025-05-06 07:10:00,HH004,230.55,0.075,ON,West
2025-05-06 07:10:00,HH005,232.78,0.136,ON,North
2025-05-06 07:10:00,HH006,229.48,0.08,ON,West
2025-05-06 07:10:00,HH007,230.98,0.148,ON,North
2025-05-06 07:10:00,HH008,229.02,0.014,ON,East
2025-05-06 07:10:00,HH009,228.51,0.337,ON,West
2025-05-06 07:20:00,HH000,227.31,0.27,ON,South
2025-05-06 07:20:00,HH001,228.95,0.194,ON,North
2025-05-06 07:20:00,HH002,232.52,0.035,ON,North
2025-05-06 07:20:00,HH003,226.47,0.208,ON,West
2025-05-06 07:20:00,HH004,228.46,0.091,ON,South
2025-05-06 07:20:00,HH005,229.37,0.008,ON,North
2025-05-06 07:20:00,HH006,229.84,0.091,OFF,East
2025-05-06 07:20:00,HH007,230.64,0.166,ON,East
2025-05-06 07:20:00,HH008,226.03,0.165,ON,West
2025-05-06 07:20:00,HH009,232.31,0.037,ON,West
2025-05-06 07:30:00,HH000,228.48,0.349,ON,East
2025-05-06 07:30:00,HH001,225.87,0.588,ON,East
2025-05-06 07:30:00,HH002,232.55,0.143,ON,South
2025-05-06 07:30:00,HH003,229.62,0.113,ON,South
2025-05-06 07:30:00,HH004,224.59,0.334,ON,West
2025-05-06 07:30:00,HH005,228.64,0.069,ON,East
2025-05-06 07:30:00,HH006,228.58,0.471,ON,East
2025-05-06 07:30:00,HH007,230.89,0.153,ON,West
2025-05-06 07:30:00,HH008,228.25,0.064,ON,East
2025-05-06 07:30:00,HH009,229.77,0.262,ON,West
2025-05-06 07:40:00,HH000,230.58,0.003,ON,West
2025-05-06 07:40:00,HH001,227.7,0.03,ON,West
2025-05-06 07:40:00,HH002,225.23,0.013,ON,North
2025-05-06 07:40:00,HH003,232.32,0.783,ON,East
2025-05-06 07:40:00,HH004,231.97,0.375,ON,South
2025-05-06 07:40:00,HH005,232.94,0.238,ON,West
2025-05-06 07:40:00,HH006,225.69,0.048,ON,South
2025-05-06 07:40:00,HH007,229.73,0.563,ON,South
2025-05-06 07:40:00,HH008,230.76,0.279,ON,East
2025-05-06 07:40:00,HH009,233.06,0.058,OFF,South
2025-05-06 07:50:00,HH000,231.08,0.06,ON,South
2025-05-06 07:50:00,HH001,229.01,0.024,ON,East
2025-05-06 07:50:00,HH002,226.59,0.096,ON,West
2025-05-06 07:50:00,HH003,230.44,0.573,ON,East
2025-05-06 07:50:00,HH004,229.14,0.162,ON,South
2025-05-06 07:50:00,HH005,226.86,0.651,ON,South
2025-05-06 07:50:00,HH006,230.65,0.02,ON,South
2025-05-06 07:50:00,HH007,229.36,0.042,ON,North
2025-05-06 07:50:00,HH008,228.89,0.046,OFF,South
2025-05-06 07:50:00,HH009,232.03,0.005,ON,East
2025-05-06 08:00:00,HH000,234.31,0.215,ON,East
2025-05-06 08:00:00,HH001,228.38,0.384,OFF,West
2025-05-06 08:00:00,HH002,231.7,0.133,ON,East
2025-05-06 08:00:00,HH003,230.17,0.122,OFF,North
2025-05-06 08:00:00,HH004,234.08,0.246,ON,East
2025-05-06 08:00:00,HH005,229.5,0.044,OFF,East
2025-05-06 08:00:00,HH006,234.53,0.576,ON,West
2025-05-06 08:00:00,HH007,225.56,0.069,OFF,West
2025-05-06 08:00:00,HH008,227.04,0.017,ON,West
2025-05-06 08:00:00,HH009,227.1,0.185,ON,West
2025-05-06 08:10:00,HH000,228.31,0.043,ON,East
2025-05-06 08:10:00,HH001,235.2,0.052,ON,North
2025-05-06 08:10:00,HH002,231.28,0.267,ON,North
2025-05-06 08:10:00,HH003,226.07,0.171,ON,North
2025-05-06 08:10:00,HH004,230.37,0.6,ON,North
2025-05-06 08:10:00,HH005,230.8,0.088,ON,East
2025-05-06 08:10:00,HH006,230.69,0.358,ON,North
2025-05-06 08:10:00,HH007,224.78,0.084,ON,North
